   131	2021-08-07 12:18:19	eglexternalplatform 1.1-2
   132	2021-08-07 12:18:19	libice 1.0.10-3
   133	2021-08-07 12:18:19	libsm 1.2.3-2
   134	2021-08-07 12:18:19	libxmu 1.1.3-2
   135	2021-08-07 12:18:19	libxrender 0.9.10-4
   136	2021-08-07 12:18:19	libxt 1.2.1-1
   137	2021-08-07 12:18:19	mtdev 1.1.6-1
   138	2021-08-07 12:18:19	xorg-bdftopcf 1.1-2
   139	2021-08-07 12:18:19	xorg-iceauth 1.0.8-2
   140	2021-08-07 12:18:19	xorg-mkfontscale 1.2.1-2
   141	2021-08-07 12:18:19	xorg-sessreg 1.1.2-2
   142	2021-08-07 12:18:19	xorg-smproxy 1.0.6-3
   143	2021-08-07 12:18:21	atk 2.36.0-1
   144	2021-08-07 12:18:21	at-spi2-atk 2.38.0-1
   145	2021-08-07 12:18:21	cairo 1.17.4-5
   146	2021-08-07 12:18:21	dconf 0.40.0-1
   147	2021-08-07 12:18:21	gdk-pixbuf2 2.42.6-2
   148	2021-08-07 12:18:21	hicolor-icon-theme 0.17-2
   149	2021-08-07 12:18:21	libdatrie 0.2.13-1
   150	2021-08-07 12:18:21	libxaw 1.0.14-1
   151	2021-08-07 12:18:21	libxcomposite 0.4.5-3
   152	2021-08-07 12:18:21	libxcursor 1.2.0-2
   153	2021-08-07 12:18:21	libxft 2.3.4-1
   154	2021-08-07 12:18:21	libxinerama 1.1.4-3
   155	2021-08-07 12:18:21	libxpm 3.5.13-2
   156	2021-08-07 12:18:21	libxrandr 1.5.2-3
   157	2021-08-07 12:18:21	libxtst 1.2.3-4
   158	2021-08-07 12:18:21	libxv 1.0.11-4
   159	2021-08-07 12:18:21	libxvmc 1.0.12-3
   160	2021-08-07 12:18:21	xcb-util 0.4.0-3
   161	2021-08-07 12:18:21	xorg-x11perf 1.6.1-2
   162	2021-08-07 12:18:21	xorg-xbacklight 1.2.3-2
   163	2021-08-07 12:18:21	xorg-xcmsdb 1.0.5-3
   164	2021-08-07 12:18:21	xorg-xcursorgen 1.0.7-2
   165	2021-08-07 12:18:21	xorg-xdpyinfo 1.3.2-4
   166	2021-08-07 12:18:21	xorg-xdriinfo 1.0.6-2
   167	2021-08-07 12:18:21	xorg-xev 1.2.4-1
   168	2021-08-07 12:18:21	xorg-xgamma 1.0.6-3
   169	2021-08-07 12:18:21	xorg-xhost 1.0.8-2
   170	2021-08-07 12:18:21	xorg-xinit 1.4.1-3
   171	2021-08-07 12:18:21	xorg-xinput 1.6.3-2
   172	2021-08-07 12:18:21	xorg-xkbevd 1.1.4-3
   173	2021-08-07 12:18:21	xorg-xkbutils 1.0.4-4
   174	2021-08-07 12:18:21	xorg-xkill 1.0.5-2
   175	2021-08-07 12:18:21	xorg-xlsatoms 1.1.3-2
   176	2021-08-07 12:18:21	xorg-xlsclients 1.1.4-2
   177	2021-08-07 12:18:21	xorg-xmodmap 1.0.10-2
   178	2021-08-07 12:18:21	xorg-xpr 1.0.5-2
   179	2021-08-07 12:18:21	xorg-xprop 1.2.5-1
   180	2021-08-07 12:18:21	xorg-xrefresh 1.0.6-2
   181	2021-08-07 12:18:21	xorg-xset 1.2.4-2
   182	2021-08-07 12:18:21	xorg-xsetroot 1.1.2-2
   183	2021-08-07 12:18:21	xorg-xvinfo 1.1.4-2
   184	2021-08-07 12:18:21	xorg-xwd 1.0.8-1
   185	2021-08-07 12:18:21	xorg-xwininfo 1.1.5-2
   186	2021-08-07 12:18:21	xorg-xwud 1.0.5-2
   187	2021-08-07 12:18:22	adobe-source-code-pro-fonts 2.038ro+1.058it+1.018var-1
   188	2021-08-07 12:18:22	autoconf 2.71-1
   189	2021-08-07 12:18:22	binutils 2.36.1-3
   190	2021-08-07 12:18:22	desktop-file-utils 0.26-1
   191	2021-08-07 12:18:22	flac 1.3.3-3
   192	2021-08-07 12:18:22	flex 2.6.4-3
   193	2021-08-07 12:18:22	libasyncns 0.8+3+g68cd5af-3
   194	2021-08-07 12:18:22	libcanberra 0.30+2+gc0620e4-5
   195	2021-08-07 12:18:22	libcloudproviders 0.3.1-2
   196	2021-08-07 12:18:22	libcolord 1.4.5-4
   197	2021-08-07 12:18:22	libmpc 1.2.1-1
   198	2021-08-07 12:18:22	libogg 1.3.5-1
   199	2021-08-07 12:18:22	libpulse 15.0-1
   200	2021-08-07 12:18:22	libsigc++ 2.10.7-2
   201	2021-08-07 12:18:22	libsndfile 1.0.31-1
   202	2021-08-07 12:18:22	libtool 2.4.6+42+gb88cebd5-16
   203	2021-08-07 12:18:22	libvdpau 1.4-1
   204	2021-08-07 12:18:22	libvorbis 1.3.7-2
   205	2021-08-07 12:18:22	libxss 1.2.3-3
   206	2021-08-07 12:18:22	lsb-release 1.4-18
   207	2021-08-07 12:18:22	m4 1.4.19-1
